speaker	word_count	a	able	actually	after	against	ah	aha	all	among	an	and	another	anybody	at	aye	be	became	been	began	bet	between	bloke	both	bringing	brought	but	charles	claimed	cor	corp	cos	da	day	decided	did	do	doo	during	each	economic	eh	eighty	england	er	erm	etcetera	everybody	fall	fig	for	forty	found	from	full	get	government	ha	had	has	have	having	held	hello	himself	hm	however	hundred	i	ibm	if	important	in	inc	including	international	into	it	just	know	large	later	latter	let_s	life	ltd	made	may	methods	mhm	minus	mm	most	mr	mum	new	nineteen	ninety	nodded	nought	oh	okay	on	ooh	out	pence	percent	political	presence	provides	put	really	reckon	say	seemed	seriously	sixty	smiled	so	social	somebody	system	take	talking	than	the	they	thing	think	thirteen	though	thus	time	tt	tv	twenty	uk	under	urgh	us	usa	wants	was	we	who	with	world	yeah	yes	you	your
S0043	2433	43	1	2	0	0	3	0	4	0	1	44	1	0	20	1	21	0	17	0	1	0	0	1	0	0	23	0	0	0	0	14	0	2	0	3	35	0	0	1	0	6	0	0	1	0	0	0	0	0	11	0	0	6	1	14	0	0	2	5	17	1	0	0	0	0	0	0	100	0	15	0	25	0	0	0	1	77	20	24	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	1	0	0	0	23	2	21	2	3	0	0	0	0	0	1	5	0	3	0	0	0	0	26	0	1	0	1	2	0	60	23	1	1	0	3	0	5	0	0	1	0	0	0	1	0	1	21	25	1	9	0	49	3	79	5
S0044	828	13	0	1	0	0	0	0	3	0	0	14	0	0	1	4	4	0	1	0	0	0	0	0	0	0	16	0	0	0	0	8	0	2	0	1	15	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	5	0	0	1	1	5	0	0	0	0	0	0	0	36	0	2	0	11	0	0	0	0	21	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	0	2	0	0	0	0	0	1	9	0	0	0	1	0	0	7	0	0	0	0	0	0	21	15	1	4	0	3	0	1	0	0	0	0	0	0	1	0	0	9	9	0	2	0	19	1	21	2
S0045	226	4	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	1	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	11	0
S0046	17332	362	4	18	11	1	10	0	64	0	25	312	11	1	69	0	88	0	26	0	2	2	0	2	0	1	108	0	0	1	0	53	0	16	2	85	177	0	1	5	0	10	1	0	31	3	0	1	1	0	82	0	1	25	3	89	0	0	35	16	126	5	0	1	2	3	0	4	887	0	79	2	192	0	0	0	3	618	144	178	0	3	0	3	7	0	7	4	0	7	0	83	1	0	4	15	0	0	0	0	84	20	121	4	83	0	0	0	0	0	17	82	3	19	0	2	1	0	102	1	0	0	15	5	11	355	126	20	45	1	40	0	17	0	0	8	0	4	0	4	0	9	184	60	14	80	0	499	12	548	41
S0047	9389	206	0	14	3	1	2	0	51	0	12	286	2	0	17	0	21	0	21	0	0	0	0	10	0	0	88	0	0	0	0	25	0	6	0	28	95	0	0	2	0	0	0	1	227	0	0	0	0	0	52	2	7	17	2	24	0	0	35	4	63	4	0	0	0	1	1	2	471	0	20	0	108	0	0	0	4	277	62	98	0	1	0	0	2	0	3	0	0	0	0	40	6	0	0	1	1	0	0	0	37	3	47	0	15	0	0	0	0	0	3	69	0	17	1	0	2	0	72	2	0	1	8	2	7	312	146	15	49	0	8	0	12	0	0	1	0	0	0	0	0	0	162	42	22	28	1	199	3	252	18
S0048	541	7	0	0	0	0	0	0	4	0	0	8	0	1	1	0	2	0	3	0	0	0	0	0	0	0	8	0	0	0	0	6	0	0	0	2	4	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	3	0	0	0	0	2	0	1	0	0	0	0	0	0	0	25	0	1	0	9	0	0	0	0	29	4	2	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	2	2	0	0	0	0	0	0	8	0	0	0	0	0	0	16	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	9	1	0	1	0	12	0	18	3
S0049	13983	267	1	5	4	0	5	0	53	0	9	391	5	0	24	0	68	0	15	0	0	1	0	2	0	0	145	0	0	0	0	80	0	5	1	38	153	0	1	4	0	0	1	0	109	0	0	1	1	0	132	11	3	11	3	49	0	0	33	14	86	4	1	1	0	8	0	70	757	0	73	0	149	0	1	0	14	364	136	105	4	0	0	16	0	0	7	1	0	1	0	48	3	0	11	8	3	6	0	44	92	59	128	0	18	0	5	0	0	0	50	71	7	29	0	0	5	0	293	0	2	0	12	3	9	296	134	20	65	3	13	0	10	0	0	11	0	0	2	1	0	2	86	43	5	61	0	157	5	219	25
S0050	7200	145	5	5	1	0	4	0	19	0	4	151	7	0	21	0	59	0	12	0	0	3	0	1	0	3	57	0	0	0	0	23	0	3	0	47	97	0	0	0	0	0	0	1	31	0	0	1	0	0	28	0	1	4	1	24	0	0	14	4	46	4	0	1	0	0	0	1	369	0	20	2	65	0	0	0	5	218	69	22	1	0	0	5	1	0	5	4	0	0	1	15	1	0	2	0	0	0	0	0	47	22	54	0	14	0	1	0	0	0	7	66	1	20	0	0	0	0	88	0	0	0	5	4	3	203	25	12	58	0	8	0	13	0	0	0	0	0	0	3	0	0	88	66	12	26	0	113	3	202	9
S0051	623	7	0	0	0	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	1	8	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	9	0	0	0	0	0	1	1	0	0	1	0	0	0	0	20	0	0	0	3	0	0	0	0	10	4	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	2	0	0	0	0	0	0	1	0	3	0	4	0	0	2	0	0	0	1	1	0	13	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	5	2	0	5	0	5	2
S0052	2215	37	2	4	1	0	1	0	9	0	4	43	0	0	19	0	11	0	0	0	0	1	0	0	0	0	18	0	0	0	0	17	0	8	1	10	30	0	0	1	0	6	0	0	0	0	0	0	0	0	11	0	0	3	1	6	0	1	4	1	25	3	0	0	0	1	0	0	129	0	16	0	28	0	0	0	1	77	11	24	3	0	0	0	1	0	3	1	0	0	0	9	2	0	0	2	0	0	0	0	22	6	9	0	6	0	0	0	0	0	2	11	0	6	0	0	0	0	32	0	0	0	0	1	3	62	23	1	10	3	1	0	5	0	0	1	0	1	0	0	0	0	45	3	4	6	0	21	4	51	2
S0053	117	2	0	0	0	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0
S0054	5697	117	0	12	2	1	2	0	22	0	15	159	2	0	18	0	15	0	10	0	0	2	0	1	0	0	59	0	0	0	0	7	0	7	1	15	52	0	0	0	0	34	0	0	0	0	0	0	1	0	45	0	0	12	0	17	0	0	13	7	40	2	0	0	3	1	0	6	235	0	33	0	54	0	0	0	4	215	78	32	1	1	0	4	1	0	1	2	0	0	0	14	9	0	1	8	1	0	0	0	21	10	38	0	13	0	2	0	0	0	8	33	0	6	1	0	0	0	48	2	0	0	3	3	4	176	47	21	27	0	3	0	8	0	0	3	0	0	1	3	0	0	75	39	8	20	0	125	11	105	9
S0055	1300	17	1	0	0	1	0	0	1	0	0	12	0	0	5	0	15	0	4	0	0	0	0	1	0	0	7	0	0	0	0	6	0	1	0	5	30	0	0	1	0	0	0	0	15	0	0	0	0	0	10	0	0	1	0	1	0	0	0	0	5	1	0	0	0	0	0	0	53	0	9	0	8	0	0	0	0	43	23	6	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	10	2	11	0	2	0	0	0	0	0	1	1	0	3	0	0	0	0	5	0	0	0	1	0	0	29	13	1	7	0	3	0	3	0	0	0	0	0	0	1	0	0	10	15	5	2	0	45	0	28	2
S0056	1100	31	0	3	0	0	1	0	3	0	1	10	2	0	0	0	6	0	3	0	0	1	0	0	0	0	5	0	0	0	0	1	0	0	0	3	21	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	1	0	3	0	0	5	2	17	3	0	0	0	0	1	0	35	0	6	0	7	0	0	0	2	26	10	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	13	0	12	1	7	1	0	0	0	0	6	3	0	1	0	0	0	0	8	0	0	0	0	0	0	35	12	1	2	0	1	0	1	0	0	1	0	0	0	0	0	0	6	24	0	3	0	15	5	40	4
S0057	4016	59	0	7	1	0	2	0	11	0	7	54	1	0	18	0	9	0	7	0	0	0	0	0	0	0	23	0	0	0	0	10	0	3	0	24	64	0	1	3	0	0	0	0	15	0	0	1	0	0	22	0	0	12	1	14	0	2	8	2	41	2	0	0	0	2	0	2	155	0	16	1	45	0	0	1	0	65	26	18	0	0	0	1	0	0	1	0	0	6	0	30	1	0	0	1	0	1	0	0	83	23	24	0	7	0	0	0	0	0	7	21	0	8	0	0	2	0	31	0	0	0	4	1	6	84	38	3	5	0	7	0	9	0	0	1	0	0	0	3	0	0	35	21	8	19	0	57	5	117	10
S0058	143895	2869	33	331	64	6	262	3	431	0	265	2852	68	1	411	5	879	4	266	0	11	28	0	41	6	16	1285	1	0	0	0	380	7	88	8	473	1388	0	10	44	0	50	5	11	840	760	1	4	6	0	781	6	18	210	46	502	2	343	331	140	881	83	2	8	9	57	10	23	5238	0	747	9	1468	0	0	1	118	5113	1250	1034	14	22	0	24	32	0	50	22	0	29	0	1044	38	0	30	48	5	4	0	0	1309	431	806	39	336	4	6	1	0	0	188	904	13	250	10	12	6	1	1492	2	32	11	92	42	146	3780	1100	260	937	6	145	0	199	1	24	23	1	15	4	103	0	28	1879	1323	193	464	16	4349	379	3549	275
S0059	1066	18	0	0	1	0	5	0	2	0	0	31	0	0	4	0	2	0	1	0	0	0	0	0	0	0	6	0	0	0	0	2	0	0	0	10	19	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	1	0	2	0	0	4	1	11	0	0	0	0	0	0	0	44	0	4	0	13	0	0	0	3	23	8	11	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	13	4	6	1	0	0	0	0	0	0	0	11	0	1	0	0	0	0	9	0	0	0	0	0	0	34	10	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	19	1	2	4	0	15	1	36	6
S0060	15913	322	1	24	12	0	13	0	95	0	14	472	7	0	74	0	65	1	54	0	0	2	0	3	0	1	234	0	0	1	0	77	0	23	2	54	100	0	3	9	0	126	1	0	0	0	0	3	0	0	101	1	2	35	1	68	0	1	58	9	88	12	0	3	3	0	0	8	476	0	46	0	128	0	0	0	26	635	80	156	0	5	0	0	5	0	7	2	0	0	0	9	6	0	11	22	1	0	0	0	62	15	95	3	75	0	0	0	0	0	12	49	3	22	0	0	1	0	143	0	0	0	5	10	16	541	210	43	51	1	6	0	19	0	1	7	1	2	0	11	0	0	328	267	7	70	2	250	11	378	29
S0061	976	10	0	1	0	0	0	0	0	0	3	5	0	0	6	0	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	0	1	0	14	22	0	0	0	0	0	0	0	19	0	0	0	0	0	3	0	1	2	0	1	0	0	2	0	3	1	0	0	0	0	0	0	56	0	1	0	5	0	0	0	0	24	10	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	5	0	0	0	0	4	0	22	9	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	9	7	2	5	0	40	2	37	4
S0062	2574	64	0	8	1	0	0	0	13	0	3	62	0	0	12	0	8	0	7	0	0	0	0	1	0	0	28	0	0	0	0	5	0	2	0	16	23	0	0	0	0	1	0	0	7	2	0	6	0	0	14	1	0	2	0	2	0	0	14	0	14	0	0	0	0	0	0	1	87	0	9	0	37	0	0	0	3	166	33	20	0	2	0	2	1	0	3	0	0	0	0	6	0	0	1	0	0	0	0	0	6	1	15	0	3	0	1	0	0	0	8	15	0	8	1	0	2	0	10	0	0	0	1	0	4	74	34	6	24	0	3	0	6	0	0	0	0	0	0	5	0	0	80	22	3	12	0	49	0	49	4
S0063	2659	64	0	2	2	0	0	0	7	0	9	66	2	0	8	0	8	0	6	0	1	0	0	0	0	0	29	0	0	0	0	18	0	1	0	4	11	0	0	0	0	14	0	1	0	0	0	0	0	0	9	0	0	9	0	7	1	0	11	0	10	1	0	1	1	0	0	0	110	0	11	0	41	0	0	0	1	79	19	48	0	1	0	3	0	0	1	0	0	0	0	25	1	0	2	0	2	0	0	0	17	4	12	4	12	0	0	0	0	0	3	10	1	5	0	0	0	0	16	0	0	0	0	1	1	76	34	16	6	0	2	0	2	0	0	1	0	0	0	0	0	1	56	10	3	8	3	102	4	99	5
S0064	1385	28	0	3	0	0	1	0	3	0	4	26	0	0	1	0	9	0	0	0	0	0	0	1	0	0	15	0	0	0	0	4	0	1	0	3	24	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	1	0	5	0	0	6	3	10	3	0	0	0	0	0	0	62	0	6	0	21	0	0	0	0	52	13	11	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	3	12	4	0	0	0	0	0	0	7	11	0	1	0	0	0	0	5	0	1	0	0	0	2	27	7	6	8	0	3	0	1	0	0	1	0	0	0	5	0	0	4	8	0	4	0	16	0	52	5
S0065	2175	45	0	4	2	0	0	0	6	0	3	49	0	0	10	0	14	0	2	0	1	0	0	0	0	0	19	0	0	0	0	9	0	5	0	8	36	0	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	4	2	15	0	0	9	3	22	3	0	0	0	0	0	0	78	0	5	0	29	0	0	0	0	88	25	20	0	1	0	0	2	0	1	1	1	0	0	14	1	0	2	0	0	0	0	0	16	5	11	0	3	0	0	0	0	0	0	14	0	4	1	0	0	0	42	0	0	0	0	0	3	52	29	2	9	0	1	0	11	0	0	2	0	0	0	1	0	1	18	21	5	9	0	25	0	46	3
S0066	28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
S0067	618	4	0	0	1	0	0	0	1	0	0	11	2	0	2	0	4	0	3	0	0	0	0	0	0	1	2	0	0	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	21	0	3	0	8	0	0	0	1	15	2	15	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	1	0	5	0	1	0	0	0	0	0	0	1	0	3	0	0	1	0	8	0	0	0	1	0	0	19	12	1	5	0	0	0	3	0	0	0	0	0	0	1	0	0	5	12	0	0	1	31	0	25	1
S0068	2236	46	0	0	0	0	1	0	4	1	3	55	1	1	2	0	13	0	4	0	0	0	0	0	0	0	33	0	0	0	0	4	0	0	0	10	31	0	0	0	0	0	0	0	25	0	0	1	0	0	4	1	1	2	0	5	0	0	5	1	17	1	0	0	0	1	0	1	148	0	9	0	15	0	0	0	2	121	18	27	0	0	0	0	2	0	2	0	0	4	0	21	2	0	0	0	0	0	0	0	16	3	25	0	3	0	0	0	0	0	14	10	0	9	0	0	0	0	13	1	3	0	3	0	2	26	22	3	23	0	1	0	3	0	0	0	0	0	0	1	0	0	10	2	11	4	2	129	1	64	7
S0069	574	6	0	1	0	0	0	0	2	0	0	9	1	0	1	0	1	0	1	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	4	0	0	0	0	1	1	0	0	0	0	0	0	16	0	1	0	2	0	0	0	0	23	7	3	0	1	0	1	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	13	0	2	0	1	0	0	0	0	0	0	9	0	2	0	0	0	0	6	0	0	0	0	0	0	19	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	15	1	1	2	0	38	1	12	2
S0070	17784	383	3	12	5	1	26	3	48	0	33	591	5	1	52	0	84	0	29	0	2	3	1	0	0	3	167	0	0	0	0	90	5	18	1	59	237	4	0	5	0	4	4	1	100	23	0	1	0	0	61	0	3	33	1	62	1	0	24	17	102	3	1	3	0	3	0	7	619	0	68	3	144	0	0	4	14	517	83	326	0	1	0	5	1	0	5	4	0	4	0	190	8	0	3	4	1	0	0	0	122	67	86	2	29	0	0	0	0	0	10	66	4	48	0	1	4	0	172	0	0	0	8	13	18	368	349	33	62	0	9	0	22	0	2	0	0	1	0	2	0	2	181	115	40	68	5	721	35	646	41
S0071	1259	28	0	1	0	0	1	0	4	0	2	28	0	0	3	0	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	6	0	7	18	0	0	0	0	0	0	0	7	11	0	1	0	0	11	0	1	3	0	5	0	0	4	1	12	1	0	0	0	0	0	0	47	0	6	0	13	0	0	0	1	32	11	8	0	0	0	0	0	0	1	0	0	0	0	12	0	1	3	1	0	0	0	0	17	2	12	0	2	0	4	0	0	0	2	4	0	1	0	0	0	0	16	1	3	0	0	0	0	35	26	4	5	0	0	0	0	0	0	2	0	0	0	0	0	1	7	8	1	3	0	26	0	23	6
S0072	2612	66	0	2	2	0	1	0	10	0	8	72	4	0	8	0	10	0	14	0	0	0	0	0	0	1	30	0	0	0	0	21	0	2	0	5	30	0	0	0	0	7	0	0	4	0	0	0	0	0	10	0	1	2	0	7	0	0	3	7	9	3	0	0	0	1	0	1	102	0	6	0	34	0	0	0	0	84	22	9	0	0	0	1	0	0	1	0	0	0	0	6	1	0	1	3	1	0	0	0	5	1	14	0	10	0	0	0	0	0	0	15	0	0	0	0	0	0	20	0	0	0	0	1	2	63	30	2	14	0	3	0	6	0	0	2	0	0	0	0	0	1	34	30	2	15	0	102	3	34	2
S0073	6891	155	1	10	4	0	21	0	23	0	11	133	0	0	14	0	26	0	8	0	0	1	1	1	0	3	30	0	0	0	0	22	6	3	0	28	85	0	1	1	0	1	0	0	16	14	1	0	0	0	23	1	1	12	1	17	1	1	17	8	33	3	0	3	0	2	0	2	287	0	23	0	73	3	0	0	6	236	76	30	0	1	0	4	1	0	4	0	0	0	0	26	1	0	2	6	0	0	0	1	63	16	38	2	26	0	0	1	0	0	8	27	2	10	0	0	0	0	45	0	0	0	1	3	0	169	36	4	29	0	2	0	8	4	0	3	0	3	3	4	0	0	96	28	8	27	0	66	11	210	29
S0074	8513	121	4	9	4	0	9	4	30	0	12	304	6	4	30	0	32	0	15	0	1	1	0	1	0	0	65	0	0	0	0	19	0	6	6	11	118	0	1	0	0	0	0	0	330	0	0	5	1	0	34	0	4	17	0	21	0	0	16	8	43	11	0	0	1	0	1	6	346	0	36	0	87	0	0	0	5	242	92	91	0	1	0	0	2	0	2	1	0	5	0	63	1	0	4	3	0	1	0	0	56	20	25	2	20	0	0	0	0	0	2	74	0	26	0	0	0	0	195	2	3	1	6	8	4	193	157	16	104	0	0	0	18	0	2	1	1	1	0	4	0	0	71	87	25	39	2	133	52	221	19
S0075	2602	56	3	9	2	1	2	0	7	0	3	46	1	1	9	0	26	0	5	0	1	1	0	0	0	0	42	0	0	0	0	5	0	1	0	4	54	0	0	0	0	0	0	0	11	0	0	2	1	0	13	0	0	4	0	8	0	0	1	0	21	0	0	0	0	0	0	0	97	0	13	0	32	0	0	0	0	123	13	39	0	0	0	0	0	0	2	1	0	0	0	29	0	0	0	0	0	0	0	0	11	1	45	0	2	0	0	0	0	0	7	10	0	8	0	0	0	0	14	0	7	2	0	0	6	35	60	8	21	0	5	0	4	0	0	1	0	0	0	0	0	0	9	8	0	10	2	76	4	97	9
S0076	1349	20	2	3	0	0	6	0	6	0	2	30	1	0	7	0	6	0	1	0	2	0	0	1	0	0	10	0	0	0	0	3	0	3	0	1	10	0	0	0	0	8	0	0	0	0	0	0	0	0	6	0	0	1	1	5	0	0	2	1	9	0	0	0	0	7	0	0	40	0	6	0	17	0	0	0	4	58	8	3	0	0	0	0	2	0	1	0	0	0	0	7	1	0	3	1	0	0	0	0	43	5	8	5	7	0	0	0	0	0	0	6	0	0	0	0	0	0	21	0	0	0	0	0	0	27	11	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	19	12	0	4	0	94	2	20	3
S0077	860	10	0	0	1	0	3	0	1	0	1	12	0	0	2	0	3	0	0	0	2	0	0	0	0	0	5	0	0	0	0	3	0	0	0	7	6	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	4	0	0	1	0	7	0	0	0	0	0	0	0	41	0	2	0	7	0	0	0	0	29	5	6	0	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	4	1	1	0	0	0	0	0	0	7	0	1	0	0	0	0	2	0	1	0	0	0	0	39	16	0	3	0	2	0	0	0	1	0	0	0	0	2	0	0	14	3	3	4	0	8	0	18	2
S0078	3381	84	3	3	2	0	0	0	13	0	7	173	2	0	7	0	14	0	7	0	0	0	0	0	1	0	22	0	0	0	0	2	0	1	4	15	10	0	0	1	0	51	0	0	1	1	0	0	1	0	27	0	2	13	0	7	0	0	19	2	11	1	0	0	1	0	0	0	91	0	5	0	43	0	0	1	5	106	41	2	0	0	0	1	0	0	10	0	0	0	0	1	2	0	0	0	0	0	0	0	0	3	33	0	14	0	0	0	0	0	2	20	0	0	0	0	0	0	57	1	0	0	1	2	1	139	22	7	3	0	1	0	6	0	0	0	0	0	0	1	0	0	76	12	12	10	4	28	0	25	6
S0079	1204	21	0	6	1	0	0	0	6	0	0	24	0	0	6	0	9	0	1	0	0	2	0	0	0	0	7	0	0	0	0	1	0	1	0	10	13	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	5	0	3	0	0	7	1	4	2	0	0	0	0	0	0	43	0	7	0	17	0	0	0	0	30	9	2	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	5	4	5	0	5	0	0	0	0	0	1	3	0	4	0	0	0	0	18	0	0	0	3	1	1	35	9	1	17	0	1	0	3	0	0	0	0	0	0	0	0	1	15	8	3	4	0	18	3	55	4
S0080	1077	29	0	2	1	0	0	0	1	0	0	11	0	0	1	0	6	0	3	0	0	0	0	0	0	0	7	0	0	0	0	5	0	1	0	4	10	0	0	0	0	0	1	0	5	0	0	0	0	0	4	0	0	4	0	2	0	0	2	0	4	0	0	0	0	1	0	0	33	0	3	0	13	0	0	0	0	43	6	3	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	6	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	5	0	0	0	0	0	0	15	8	0	2	0	4	0	2	0	0	1	0	0	0	0	0	0	4	11	1	4	0	38	0	18	5
S0081	1736	25	0	1	0	1	1	0	12	0	3	29	1	0	9	0	9	0	7	0	0	0	0	0	0	0	17	0	0	0	0	8	0	4	0	6	40	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	4	1	16	0	0	5	0	10	0	0	0	0	0	0	0	82	0	3	0	17	0	0	0	0	44	18	7	0	0	0	3	1	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	5	0	17	0	9	0	0	0	0	0	1	8	1	5	0	0	0	0	15	0	2	0	4	0	2	83	27	4	5	0	4	0	5	0	0	2	0	0	0	0	0	0	13	3	8	6	0	17	0	27	1
S0082	22743	512	4	29	9	2	1	0	110	0	51	605	12	3	73	0	85	3	41	0	0	3	0	8	0	2	242	0	0	0	0	93	0	6	2	64	212	0	3	1	0	0	0	1	524	1	0	5	1	0	105	1	5	36	4	75	15	0	96	28	128	14	0	3	2	1	0	9	862	0	126	0	324	0	0	0	21	716	109	338	1	5	0	4	3	0	6	3	0	4	0	350	9	0	8	7	7	1	0	0	73	41	166	1	52	0	2	1	0	0	34	45	0	27	1	0	1	0	264	0	20	1	9	9	16	834	336	26	102	3	9	0	29	0	0	3	1	2	0	17	0	5	284	98	77	83	2	316	28	647	30
S0083	43974	695	11	76	16	0	21	0	208	0	40	1004	33	1	127	0	191	2	67	1	1	5	0	10	0	2	473	1	0	0	0	163	0	28	2	192	688	2	1	9	0	30	2	1	219	219	0	2	0	1	164	0	9	51	6	103	2	0	103	76	320	27	1	6	9	2	0	8	2155	0	195	9	309	0	1	0	20	1964	364	626	0	4	0	3	10	0	36	4	0	24	0	628	11	0	7	16	6	1	0	0	480	146	228	10	93	0	0	0	0	0	49	176	0	52	5	2	3	0	462	2	24	2	33	11	36	979	436	89	353	1	23	0	60	0	3	6	1	3	3	15	0	10	437	192	41	121	6	800	93	1473	73
S0084	274890	5117	78	533	113	19	202	1	1087	1	425	6235	89	42	1054	0	1667	6	469	0	23	34	5	52	4	20	2208	14	1	3	0	1226	1	270	12	933	2788	7	38	96	0	39	18	7	1357	257	6	51	21	1	1510	31	52	568	40	980	4	20	661	297	1757	156	3	9	38	68	6	141	9796	0	1303	22	2828	0	5	21	209	8477	2257	1943	9	55	0	73	128	0	94	46	0	156	12	3750	66	8	211	182	40	10	0	1	2359	520	1674	40	894	1	29	0	0	0	330	1861	10	388	14	5	18	0	2787	12	44	9	252	81	203	7449	2505	370	1582	14	341	0	591	0	39	72	21	32	46	126	3	57	2863	1433	429	993	59	4344	166	8106	969
S0085	2830	48	1	2	0	0	1	0	9	0	5	56	1	0	8	0	8	0	4	0	1	0	0	2	0	0	30	0	0	0	0	4	0	3	0	8	33	0	0	0	0	0	0	0	2	0	0	0	0	0	5	0	2	7	0	7	0	0	7	0	23	2	0	1	0	0	0	1	140	0	8	0	34	0	0	0	0	139	17	15	0	1	0	0	1	0	2	0	0	0	0	12	2	0	5	1	0	0	0	0	25	2	24	0	7	0	0	0	0	0	3	21	0	1	0	2	0	0	20	0	0	0	3	0	2	69	24	3	17	1	2	0	2	0	4	0	0	1	0	1	0	0	36	14	0	3	0	67	0	58	7
S0086	49197	966	8	108	32	2	73	0	198	0	85	1104	17	5	177	0	274	1	95	0	0	5	7	8	1	0	420	0	0	1	0	211	0	55	1	183	551	0	8	15	0	34	1	1	42	10	1	11	4	0	249	9	10	111	5	195	1	6	124	62	337	29	1	5	3	12	2	15	1842	0	216	4	498	0	0	0	29	1647	370	335	1	11	0	9	19	0	22	2	0	1	2	298	2	0	46	45	0	0	0	0	271	99	320	16	180	0	0	2	0	0	51	353	2	56	2	1	3	1	463	0	3	0	41	20	41	1304	445	65	264	1	65	0	84	0	5	11	3	4	1	40	0	7	586	265	61	200	8	742	43	1487	188
